game_date,offposs,points,fg_two_m,fg_two_a,fg_two_pct,fg_three_m,fg_three_a,fg_three_pct,ftpoints,tspct,home_id,team_id,assists,rebounds,defrebounds,offrebounds
2018-02-05,95,91,27,61,0.44,10,33,0.30,7,0.47,4,16,18,48,32,16
2018-02-09,94,118,28,53,0.53,15,35,0.43,17,0.61,11,16,18,50,37,13
2018-02-23,93,100,30,63,0.48,9,24,0.38,13,0.53,17,16,14,46,35,11
2018-02-24,100,106,33,69,0.48,6,30,0.20,22,0.47,13,16,15,55,38,17
2018-03-05,103,108,25,60,0.42,10,23,0.43,28,0.53,27,16,19,56,46,10
2018-03-18,99,122,32,63,0.51,14,29,0.48,16,0.61,12,16,24,54,40,14
2018-03-25,94,108,33,56,0.59,9,34,0.26,15,0.55,29,16,20,52,34,18
2018-03-27,101,107,34,73,0.47,10,32,0.31,9,0.49,19,16,20,52,34,18
2018-03-28,96,103,30,49,0.61,8,30,0.27,19,0.55,21,16,15,41,32,9
2018-04-03,100,109,29,47,0.62,10,40,0.25,21,0.56,23,16,28,53,43,10
2018-04-05,93,94,32,63,0.51,7,22,0.32,9,0.52,9,16,16,50,36,14
2018-04-07,92,105,31,60,0.52,11,28,0.39,10,0.57,10,16,18,44,32,12
2018-04-09,95,82,24,61,0.39,7,33,0.21,13,0.40,26,16,10,64,41,23
2012-11-03,101,105,32,55,0.58,9,24,0.38,14,0.59,18,18,32,42,38,4
2012-11-07,90,90,29,76,0.38,6,15,0.40,14,0.45,18,18,22,46,26,20
2012-11-10,92,92,32,69,0.46,3,19,0.16,19,0.46,18,18,20,48,30,18
2012-11-14,93,99,35,75,0.47,3,16,0.19,20,0.48,18,18,24,50,34,16
2012-11-17,97,117,30,68,0.44,13,25,0.52,18,0.56,18,18,28,46,27,19
2012-11-24,89,86,35,71,0.49,3,17,0.18,7,0.46,18,18,20,42,30,12
2012-11-28,92,88,28,59,0.47,5,13,0.38,17,0.54,18,18,24,39,31,8
2012-12-01,92,91,32,66,0.48,4,13,0.31,15,0.52,18,18,24,45,35,10
2012-12-07,93,108,32,80,0.40,6,14,0.43,26,0.50,18,18,20,62,37,25
2012-12-12,94,98,33,79,0.42,6,17,0.35,14,0.45,18,18,22,61,37,24
2012-12-15,91,85,23,62,0.37,7,21,0.33,18,0.45,18,18,15,45,29,16
2012-12-18,98,98,31,72,0.43,6,14,0.43,18,0.50,18,18,18,46,31,15
2012-12-22,92,82,27,59,0.46,4,20,0.20,16,0.46,18,18,17,47,36,11
2012-12-26,93,108,30,67,0.45,10,17,0.59,18,0.59,18,18,24,51,36,15
2012-12-29,94,104,32,77,0.42,8,21,0.38,16,0.50,18,18,29,49,32,17
2013-01-02,102,110,38,71,0.54,5,17,0.29,19,0.56,18,18,24,50,37,13
2013-01-04,103,101,33,73,0.45,6,14,0.43,17,0.52,18,18,23,54,35,19
2013-01-08,92,108,33,74,0.45,9,17,0.53,15,0.55,18,18,25,51,33,18
2013-01-11,94,87,35,75,0.47,1,16,0.06,14,0.44,18,18,16,55,38,17
2013-01-22,94,110,34,63,0.54,7,16,0.44,21,0.58,18,18,24,42,28,14
2013-01-26,97,109,28,71,0.39,13,30,0.43,14,0.49,18,18,24,63,38,25
2013-01-30,92,88,28,68,0.41,6,14,0.43,14,0.49,18,18,17,45,29,16
2013-02-02,96,107,33,66,0.50,9,24,0.38,14,0.54,18,18,26,51,34,17
2013-02-09,99,100,27,69,0.39,7,17,0.41,25,0.51,18,18,19,46,32,14
2013-02-11,93,90,31,72,0.43,5,23,0.22,13,0.43,18,18,23,45,26,19
2013-02-13,88,94,33,70,0.47,4,18,0.22,16,0.48,18,18,21,49,28,21
2013-02-20,96,94,29,61,0.48,6,14,0.43,18,0.53,18,18,22,51,42,9
2013-02-23,97,102,37,77,0.48,4,12,0.33,16,0.52,18,18,28,61,43,18
2013-03-02,104,122,41,78,0.53,5,14,0.36,25,0.58,18,18,32,53,37,16
2013-03-04,104,109,35,71,0.49,10,24,0.42,9,0.54,18,18,29,45,33,12
2013-03-12,98,108,35,68,0.51,8,21,0.38,14,0.55,18,18,30,44,36,8
2013-03-15,88,94,24,64,0.38,9,25,0.36,19,0.47,18,18,18,49,29,20
2013-03-17,98,115,28,63,0.44,12,27,0.44,23,0.56,18,18,25,53,36,17
2013-03-19,89,102,33,68,0.49,9,19,0.47,9,0.55,18,18,29,48,31,17
2013-03-24,93,99,37,71,0.52,5,21,0.24,10,0.50,18,18,26,53,33,20
2013-03-28,100,113,38,74,0.51,7,19,0.37,16,0.54,18,18,22,48,32,16
2013-03-30,92,99,25,69,0.36,12,29,0.41,13,0.47,18,18,24,48,26,22
2013-04-01,101,131,37,73,0.51,14,27,0.52,15,0.61,18,18,32,49,32,17
2013-04-03,97,98,34,73,0.47,8,23,0.35,6,0.49,18,18,19,49,26,23
2013-04-06,91,100,30,57,0.53,6,19,0.32,22,0.55,18,18,27,47,33,14
2013-04-15,103,111,30,65,0.46,12,35,0.34,15,0.50,18,18,25,51,31,20
2011-12-27,97,98,38,78,0.49,2,16,0.13,16,0.48,18,18,24,48,31,17
2011-12-30,93,102,31,53,0.58,8,20,0.40,16,0.60,18,18,26,51,41,10
2012-01-10,91,106,35,71,0.49,9,14,0.64,9,0.60,18,18,31,33,25,8
2012-01-12,87,102,26,56,0.46,11,22,0.50,17,0.59,18,18,25,39,26,13
2012-01-17,99,95,31,68,0.46,7,23,0.30,12,0.48,18,18,21,48,32,16
2012-01-23,96,92,32,75,0.43,5,17,0.29,13,0.46,18,18,25,53,38,15
2012-01-28,86,100,35,61,0.57,5,19,0.26,15,0.58,18,18,21,38,30,8
2012-01-30,88,103,26,53,0.49,10,17,0.59,21,0.63,18,18,21,42,34,8
2012-02-01,94,105,29,65,0.45,10,23,0.43,17,0.53,18,18,30,47,31,16
2012-02-04,95,90,36,81,0.44,1,12,0.08,15,0.44,18,18,15,47,31,16
2012-02-07,90,105,30,61,0.49,9,20,0.45,18,0.58,18,18,25,42,30,12
2012-02-11,90,94,30,71,0.42,9,22,0.41,7,0.48,18,18,26,53,35,18
2012-02-13,95,96,24,61,0.39,9,23,0.39,21,0.51,18,18,21,39,24,15
2012-02-15,87,89,26,68,0.38,7,18,0.39,16,0.47,18,18,18,46,26,20
2012-02-20,86,90,32,69,0.46,5,22,0.23,11,0.47,18,18,17,46,25,21
2012-02-28,95,119,33,66,0.50,8,25,0.32,29,0.55,18,18,30,50,27,23
2012-03-05,95,97,28,68,0.41,7,20,0.35,20,0.49,18,18,24,55,39,16
2012-03-07,90,104,37,73,0.51,5,15,0.33,15,0.54,18,18,29,39,22,17
2012-03-09,99,119,32,67,0.48,13,26,0.50,16,0.58,18,18,30,47,27,20
2012-03-14,95,115,39,63,0.62,7,23,0.30,16,0.60,18,18,38,52,35,17
2012-03-22,98,91,33,75,0.44,3,15,0.20,16,0.46,18,18,23,53,39,14
2012-03-24,97,104,30,70,0.43,10,21,0.48,14,0.53,18,18,30,40,26,14
2012-03-27,97,108,39,77,0.51,5,11,0.45,15,0.56,18,18,29,39,29,10
2012-03-31,97,95,29,65,0.45,5,17,0.29,22,0.51,18,18,21,41,31,10
2012-04-04,94,107,46,73,0.63,2,11,0.18,9,0.58,18,18,21,46,32,14
2012-04-06,97,95,32,76,0.42,5,15,0.33,16,0.47,18,18,27,50,35,15
2012-04-07,94,116,35,69,0.51,12,25,0.48,10,0.58,18,18,31,55,35,20
2012-04-09,93,89,31,68,0.46,6,19,0.32,9,0.47,18,18,26,45,28,17
2012-04-11,97,107,34,60,0.57,8,25,0.32,15,0.56,18,18,25,41,28,13
2012-04-14,92,100,28,61,0.46,9,23,0.39,17,0.52,18,18,21,45,33,12
2012-04-21,99,106,34,71,0.48,4,13,0.31,26,0.52,18,18,22,53,38,15
2012-04-23,92,92,23,61,0.38,6,17,0.35,28,0.48,18,18,16,44,32,12
2012-04-25,96,85,30,65,0.46,6,16,0.38,7,0.50,18,18,26,53,43,10
2014-10-31,98,93,27,64,0.42,9,24,0.38,12,0.47,18,18,25,63,45,18
2014-11-05,94,86,30,74,0.41,3,15,0.20,17,0.44,18,18,19,52,33,19
2014-11-08,89,93,35,70,0.50,5,18,0.28,8,0.50,18,18,24,50,31,19
2014-11-11,90,85,30,66,0.45,3,15,0.20,16,0.46,18,18,18,57,39,18
2014-11-18,89,117,34,61,0.56,9,17,0.53,22,0.64,18,18,30,47,29,18
2014-11-22,94,100,31,69,0.45,5,15,0.33,23,0.53,18,18,21,42,28,14
2014-11-25,93,98,29,68,0.43,10,22,0.45,10,0.52,18,18,22,54,35,19
2014-11-29,91,103,27,55,0.49,6,19,0.32,31,0.57,18,18,23,38,28,10
2014-12-03,97,105,31,62,0.50,7,11,0.64,22,0.60,18,18,24,41,32,9
2014-12-05,92,109,30,53,0.57,9,16,0.56,22,0.66,18,18,21,49,36,13
2014-12-13,96,111,36,65,0.55,7,11,0.64,18,0.63,18,18,25,44,38,6
2014-12-23,99,101,31,61,0.51,8,21,0.38,15,0.56,18,18,25,43,32,11
2014-12-27,90,85,19,50,0.38,12,30,0.40,11,0.49,18,18,21,49,35,14
2015-01-02,92,91,31,65,0.48,7,24,0.29,8,0.48,18,18,28,47,34,13
2015-01-06,98,96,34,68,0.50,3,20,0.15,19,0.48,18,18,22,49,32,17
2015-01-09,90,98,27,56,0.48,12,19,0.63,8,0.62,18,18,30,41,31,10
2015-01-15,93,95,20,54,0.37,8,18,0.44,31,0.51,18,18,21,51,36,15
2015-01-19,92,89,29,58,0.50,5,18,0.28,16,0.51,18,18,22,47,34,13
2015-01-22,91,99,37,79,0.47,5,13,0.38,10,0.51,18,18,26,42,25,17
2015-01-24,98,101,30,64,0.47,11,17,0.65,8,0.58,18,18,33,47,37,10
2015-01-31,96,95,29,61,0.48,8,21,0.38,13,0.54,18,18,22,54,43,11
2015-02-04,99,113,30,56,0.54,11,26,0.42,20,0.61,18,18,25,37,32,5
2015-02-07,90,96,29,55,0.53,8,20,0.40,14,0.57,18,18,21,40,34,6
2015-02-09,91,103,30,71,0.42,7,18,0.39,22,0.50,18,18,25,49,31,18
2015-02-11,96,111,32,65,0.49,7,15,0.47,26,0.59,18,18,23,47,35,12
2015-02-20,93,89,28,63,0.44,5,15,0.33,18,0.49,18,18,22,52,40,12
2015-02-22,95,86,28,56,0.50,4,16,0.25,18,0.54,18,18,19,40,31,9
2015-02-25,99,104,39,67,0.58,5,15,0.33,11,0.59,18,18,32,46,32,14
2015-03-07,93,91,26,58,0.45,10,20,0.50,9,0.54,18,18,25,48,38,10
2015-03-09,90,103,33,56,0.59,4,15,0.27,25,0.60,18,18,20,29,20,9
2015-03-11,94,97,31,61,0.51,8,18,0.44,11,0.56,18,18,30,56,42,14
2015-03-18,92,103,32,66,0.48,7,14,0.50,18,0.57,18,18,28,43,32,11
2015-03-22,94,90,35,58,0.60,3,12,0.25,11,0.58,18,18,23,40,34,6
2015-03-24,92,89,32,70,0.46,4,17,0.24,13,0.47,18,18,25,56,33,23
2015-03-26,97,111,30,54,0.56,9,19,0.47,24,0.62,18,18,26,34,26,8
2015-03-28,99,95,31,72,0.43,2,15,0.13,27,0.47,18,18,24,45,28,17
2015-04-01,93,95,29,68,0.43,8,21,0.38,13,0.48,18,18,15,52,29,23
2015-04-04,87,90,34,73,0.47,5,16,0.31,7,0.48,18,18,26,50,33,17
2015-04-08,92,99,36,66,0.55,6,18,0.33,9,0.56,18,18,30,34,26,8
2015-04-12,96,96,35,63,0.56,6,20,0.30,8,0.55,18,18,30,49,40,9
2015-04-15,96,100,34,68,0.50,7,21,0.33,11,0.52,18,18,35,51,35,16
2013-11-02,97,90,31,67,0.46,6,17,0.35,10,0.48,18,18,25,41,33,8
2013-11-06,89,109,23,49,0.47,13,23,0.57,24,0.65,18,18,25,43,34,9
2013-11-09,94,83,20,58,0.34,11,23,0.48,10,0.47,18,18,16,45,32,13
2013-11-16,92,79,22,64,0.34,8,22,0.36,11,0.42,18,18,18,55,39,16
2013-11-20,90,82,30,66,0.45,5,14,0.36,7,0.48,18,18,18,48,34,14
2013-11-23,87,72,25,67,0.37,5,18,0.28,7,0.40,18,18,21,43,26,17
2013-11-27,99,92,27,60,0.45,10,25,0.40,8,0.51,18,18,26,49,36,13
2013-11-30,89,92,28,61,0.46,8,17,0.47,12,0.52,18,18,28,53,40,13
2013-12-04,99,98,27,64,0.42,9,27,0.33,17,0.49,18,18,25,49,31,18
2013-12-07,80,82,23,53,0.43,7,20,0.35,15,0.49,18,18,20,44,30,14
2013-12-11,92,77,27,69,0.39,2,15,0.13,17,0.41,18,18,16,42,25,17
2013-12-13,85,90,29,64,0.45,4,10,0.40,20,0.53,18,18,18,41,27,14
2013-12-18,105,101,26,60,0.43,8,22,0.36,25,0.52,18,18,13,58,44,14
2013-12-21,98,116,36,57,0.63,7,25,0.28,23,0.62,18,18,23,44,34,10
2013-12-28,100,95,35,67,0.52,5,22,0.23,10,0.49,18,18,25,46,29,17
2014-01-07,90,80,26,65,0.40,5,15,0.33,13,0.45,18,18,20,37,27,10
2014-01-10,84,72,21,67,0.31,7,21,0.33,9,0.38,18,18,15,56,34,22
2014-01-15,85,77,25,62,0.40,6,20,0.30,9,0.44,18,18,22,55,37,18
2014-01-22,98,104,33,57,0.58,8,27,0.30,14,0.55,18,18,29,48,35,13
2014-01-25,94,87,33,61,0.54,5,21,0.24,6,0.49,18,18,23,46,32,14
2014-01-27,94,86,30,67,0.45,4,22,0.18,14,0.43,18,18,24,44,26,18
2014-01-29,96,117,31,70,0.44,7,19,0.37,34,0.55,18,18,22,44,26,18
2014-02-03,90,101,25,63,0.40,11,18,0.61,18,0.55,18,18,20,50,37,13
2014-02-08,96,95,34,75,0.45,6,15,0.40,9,0.50,18,18,26,52,36,16
2014-02-10,93,86,25,56,0.45,6,16,0.38,18,0.51,18,18,17,41,30,11
2014-02-12,87,98,33,64,0.52,6,16,0.38,14,0.54,18,18,28,41,28,13
2014-02-18,90,104,23,56,0.41,12,26,0.46,22,0.54,18,18,25,47,31,16
2014-02-20,91,90,31,61,0.51,4,21,0.19,16,0.49,18,18,15,44,30,14
2014-02-22,95,100,26,56,0.46,9,27,0.33,21,0.51,18,18,20,55,39,16
2014-03-01,92,98,29,62,0.47,5,12,0.42,25,0.56,18,18,17,47,34,13
2014-03-03,86,114,34,61,0.56,8,13,0.62,22,0.66,18,18,28,46,33,13
2014-03-05,91,102,30,65,0.46,6,17,0.35,24,0.53,18,18,25,40,28,12
2014-03-08,93,107,35,71,0.49,4,16,0.25,25,0.53,18,18,14,48,26,22
2014-03-10,96,105,30,57,0.53,8,27,0.30,21,0.54,18,18,25,46,34,12
2014-03-16,88,92,30,71,0.42,7,18,0.39,11,0.48,18,18,24,42,23,19
2014-03-27,95,108,33,60,0.55,6,10,0.60,24,0.63,18,18,15,38,28,10
2014-03-29,82,67,23,65,0.35,4,14,0.29,9,0.39,18,18,15,46,27,19
2014-04-05,85,98,37,70,0.53,1,9,0.11,21,0.53,18,18,28,45,29,16
2014-04-09,95,102,34,71,0.48,4,16,0.25,22,0.51,18,18,21,52,36,16
2014-04-11,98,119,38,68,0.56,6,16,0.38,25,0.58,18,18,20,46,30,16
2014-04-16,94,103,33,59,0.56,7,18,0.39,16,0.60,18,18,25,44,32,12
2009-10-31,91,96,24,59,0.41,8,19,0.42,24,0.52,18,18,18,50,31,19
2009-11-07,98,102,33,64,0.52,8,24,0.33,12,0.54,18,18,20,56,41,15
2009-11-11,99,108,34,67,0.51,6,15,0.40,22,0.58,18,18,20,52,39,13
2009-11-14,103,129,34,67,0.51,14,24,0.58,19,0.61,18,18,21,48,33,15
2009-11-16,100,113,30,72,0.42,14,27,0.52,11,0.53,18,18,26,50,34,16
2009-11-18,93,99,29,59,0.49,10,23,0.43,11,0.56,18,18,28,47,34,13
2009-11-20,89,95,24,54,0.44,10,28,0.36,17,0.52,18,18,24,48,31,17
2009-11-28,89,98,26,71,0.37,11,19,0.58,13,0.50,18,18,19,46,31,15
2009-11-30,91,99,29,66,0.44,10,26,0.38,11,0.49,18,18,29,52,31,21
2009-12-06,94,86,31,73,0.42,4,20,0.20,12,0.43,18,18,11,46,29,17
2009-12-09,90,117,33,59,0.56,9,21,0.43,24,0.64,18,18,24,42,32,10
2009-12-12,107,108,37,72,0.51,8,19,0.42,10,0.54,18,18,28,48,39,9
2009-12-16,101,106,32,70,0.46,10,29,0.34,12,0.49,18,18,27,49,34,15
2009-12-19,90,95,32,73,0.44,6,16,0.38,13,0.48,18,18,21,49,32,17
2009-12-23,96,97,27,65,0.42,5,25,0.20,28,0.46,18,18,22,48,28,20
2009-12-26,93,97,26,65,0.40,9,17,0.53,18,0.51,18,18,21,35,21,14
2010-01-02,101,103,38,89,0.43,4,17,0.24,15,0.45,18,18,15,61,38,23
2010-01-08,92,96,26,64,0.41,8,21,0.38,20,0.49,18,18,17,54,38,16
2010-01-20,90,113,33,69,0.48,10,23,0.43,17,0.56,18,18,25,51,32,19
2010-01-23,102,127,38,63,0.60,11,23,0.48,18,0.67,18,18,36,50,40,10
2010-01-27,86,91,32,72,0.44,5,13,0.38,12,0.48,18,18,17,41,25,16
2010-01-30,92,95,27,59,0.46,7,16,0.44,20,0.55,18,18,18,48,35,13
2010-02-06,91,93,25,53,0.47,9,26,0.35,16,0.52,18,18,21,44,34,10
2010-02-09,84,81,24,63,0.38,6,19,0.32,15,0.45,18,18,16,50,28,22
2010-02-17,100,99,33,76,0.43,5,18,0.28,18,0.47,18,18,19,48,29,19
2010-02-20,90,93,23,55,0.42,9,24,0.38,20,0.51,18,18,22,48,33,15
2010-02-24,93,115,42,75,0.56,6,18,0.33,13,0.58,18,18,26,50,36,14
2010-03-03,91,100,30,61,0.49,8,19,0.42,16,0.56,18,18,29,42,29,13
2010-03-06,95,92,21,50,0.42,11,29,0.38,17,0.52,18,18,19,48,39,9
2010-03-09,85,86,26,56,0.46,8,17,0.47,10,0.55,18,18,16,41,32,9
2010-03-12,94,95,25,57,0.44,7,22,0.32,24,0.51,18,18,21,43,35,8
2010-03-14,93,98,28,68,0.41,8,16,0.50,18,0.51,18,18,22,49,33,16
2010-03-22,82,98,27,56,0.48,10,27,0.37,14,0.54,18,18,19,46,30,16
2010-03-24,90,86,27,52,0.52,5,28,0.18,17,0.47,18,18,16,42,24,18
2010-03-26,84,74,25,69,0.36,3,20,0.15,15,0.37,18,18,9,45,20,25
2010-03-28,100,108,28,59,0.47,10,29,0.34,22,0.53,18,18,25,48,32,16
2010-03-30,87,107,35,70,0.50,8,22,0.36,13,0.55,18,18,27,52,35,17
2010-04-03,89,107,35,58,0.60,7,20,0.35,16,0.59,18,18,21,43,31,12
2010-04-07,93,108,36,61,0.59,7,22,0.32,15,0.58,18,18,27,50,39,11
2010-04-10,86,90,23,54,0.43,8,24,0.33,20,0.50,18,18,14,43,29,14
2010-04-12,86,96,25,61,0.41,11,32,0.34,13,0.48,18,18,20,43,27,16
2010-10-30,87,98,21,49,0.43,11,22,0.50,23,0.58,18,18,19,44,28,16
2010-11-02,85,76,24,57,0.42,3,15,0.20,19,0.45,18,18,16,45,31,14
2010-11-06,89,81,28,67,0.42,4,16,0.25,13,0.45,18,18,17,45,31,14
2010-11-09,92,107,35,62,0.56,5,16,0.31,22,0.58,18,18,18,48,35,13
2010-11-13,90,79,22,67,0.33,6,16,0.38,17,0.42,18,18,15,65,42,23
2010-11-16,92,107,32,65,0.49,9,24,0.38,16,0.52,18,18,22,50,29,21
2010-11-20,90,81,26,60,0.43,3,18,0.17,20,0.45,18,18,11,53,39,14
2010-11-27,90,104,23,46,0.50,10,26,0.38,28,0.58,18,18,25,37,27,10
2010-12-04,92,96,35,69,0.51,1,8,0.13,23,0.48,18,18,13,59,42,17
2010-12-06,87,78,23,63,0.37,4,15,0.27,20,0.43,18,18,17,42,30,12
2010-12-08,91,97,28,73,0.38,3,13,0.23,32,0.46,18,18,19,57,35,22
2010-12-10,94,97,34,71,0.48,4,8,0.50,17,0.54,18,18,17,52,40,12
2010-12-18,85,86,25,53,0.47,7,18,0.39,15,0.54,18,18,21,37,32,5
2010-12-27,88,80,24,60,0.40,4,15,0.27,20,0.46,18,18,16,37,25,12
2011-01-01,95,99,34,61,0.56,4,16,0.25,19,0.55,18,18,24,56,45,11
2011-01-07,101,95,30,62,0.48,6,19,0.32,17,0.51,18,18,20,53,39,14
2011-01-12,83,84,29,72,0.40,3,9,0.33,17,0.47,18,18,14,52,35,17
2011-01-19,94,100,30,63,0.48,5,10,0.50,25,0.57,18,18,16,45,36,9
2011-01-22,88,81,29,70,0.41,5,20,0.25,8,0.42,18,18,19,38,21,17
2011-01-26,89,98,25,61,0.41,10,20,0.50,18,0.53,18,18,22,49,39,10
2011-01-29,83,91,24,54,0.44,8,21,0.38,19,0.52,18,18,15,48,33,15
2011-02-05,87,78,27,62,0.44,4,17,0.24,12,0.46,18,18,16,38,27,11
2011-02-08,90,92,36,69,0.52,2,13,0.15,14,0.51,18,18,17,53,38,15
2011-02-12,94,97,27,62,0.44,9,23,0.39,16,0.51,18,18,20,39,28,11
2011-02-14,85,102,24,42,0.57,11,26,0.42,21,0.61,18,18,25,37,29,8
2011-02-16,94,87,28,57,0.49,3,23,0.13,22,0.47,18,18,14,43,38,5
2011-02-22,93,94,23,49,0.47,7,30,0.23,27,0.51,18,18,19,49,39,10
2011-02-26,79,75,24,62,0.39,5,14,0.36,12,0.45,18,18,12,42,26,16
2011-03-01,90,92,26,60,0.43,9,23,0.39,13,0.49,18,18,15,52,33,19
2011-03-04,92,88,32,69,0.46,3,15,0.20,15,0.48,18,18,13,45,31,14
2011-03-06,88,83,25,59,0.42,8,21,0.38,9,0.48,18,18,20,42,28,14
2011-03-09,95,110,37,67,0.55,6,11,0.55,18,0.61,18,18,23,45,38,7
2011-03-12,86,102,31,59,0.53,9,17,0.53,13,0.61,18,18,27,46,33,13
2011-03-16,91,89,29,60,0.48,6,23,0.26,13,0.49,18,18,25,39,27,12
2011-03-18,88,110,36,64,0.56,10,17,0.59,8,0.65,18,18,25,41,34,7
2011-03-20,89,100,24,53,0.45,7,19,0.37,31,0.56,18,18,18,55,41,14
2011-03-23,88,90,31,63,0.49,6,18,0.33,10,0.52,18,18,23,38,27,11
2011-03-26,88,87,25,65,0.38,6,14,0.43,19,0.48,18,18,17,44,33,11
2011-04-02,96,93,33,65,0.51,3,9,0.33,18,0.54,18,18,18,48,42,6
2011-04-09,91,108,31,58,0.53,10,23,0.43,16,0.59,18,18,31,43,33,10
2011-04-11,94,93,29,59,0.49,3,17,0.18,26,0.52,18,18,20,46,35,11
2016-10-26,94,96,36,76,0.47,3,16,0.19,15,0.48,18,18,23,51,37,14
2016-10-29,101,110,33,66,0.50,8,22,0.36,20,0.56,18,18,25,48,37,11
2016-11-03,103,125,35,55,0.64,12,27,0.44,19,0.67,18,18,32,43,31,12
2016-11-05,92,117,27,49,0.55,14,33,0.42,21,0.62,18,18,28,56,38,18
2016-11-10,99,106,34,73,0.47,6,18,0.33,20,0.52,18,18,23,52,39,13
2016-11-12,92,106,29,50,0.58,7,18,0.39,27,0.62,18,18,20,42,36,6
2016-11-19,99,121,36,69,0.52,10,20,0.50,19,0.61,18,18,27,46,34,12
2016-11-21,99,93,27,57,0.47,8,29,0.28,15,0.48,18,18,25,40,31,9
2016-11-25,88,99,28,50,0.56,12,29,0.41,7,0.58,18,18,26,40,33,7
2016-11-29,99,118,39,67,0.58,7,19,0.37,19,0.61,18,18,27,49,36,13
2016-12-03,104,112,34,61,0.56,6,24,0.25,26,0.55,18,18,25,51,43,8
2016-12-05,95,96,24,49,0.49,6,24,0.25,30,0.53,18,18,16,46,38,8
2016-12-07,100,115,30,53,0.57,10,24,0.42,25,0.61,18,18,19,44,38,6
2016-12-09,102,110,32,66,0.48,12,28,0.43,10,0.55,18,18,26,48,36,12
2016-12-15,95,108,34,75,0.45,11,20,0.55,7,0.53,18,18,32,44,30,14
2016-12-20,101,108,33,60,0.55,7,27,0.26,21,0.54,18,18,22,56,42,14
2016-12-23,96,123,36,55,0.65,9,25,0.36,24,0.66,18,18,29,45,35,10
2017-01-02,89,98,31,60,0.52,7,19,0.37,15,0.55,18,18,21,47,35,12
2017-01-06,97,111,27,56,0.48,12,22,0.55,21,0.61,18,18,24,37,29,8
2017-01-08,97,101,28,57,0.49,9,23,0.39,18,0.57,18,18,25,34,28,6
2017-01-13,92,116,31,65,0.48,9,15,0.60,27,0.61,18,18,28,51,35,16
2017-01-16,99,104,37,75,0.49,5,14,0.36,15,0.53,18,18,23,41,29,12
2017-01-23,104,127,36,57,0.63,11,23,0.48,22,0.68,18,18,31,41,33,8
2017-01-25,100,109,35,63,0.56,7,28,0.25,18,0.55,18,18,26,43,25,18
2017-01-28,104,108,28,66,0.42,9,21,0.43,25,0.53,18,18,23,53,42,11
2017-02-08,90,88,27,56,0.48,6,15,0.40,16,0.52,18,18,18,35,30,5
2017-02-10,99,114,32,48,0.67,8,28,0.29,26,0.64,18,18,27,39,30,9
2017-02-13,90,102,34,58,0.59,6,21,0.29,16,0.59,18,18,26,38,31,7
2017-02-24,91,95,25,56,0.45,7,18,0.39,24,0.53,18,18,15,38,27,11
2017-02-26,96,100,33,56,0.59,6,20,0.30,16,0.60,18,18,26,38,32,6
2017-03-01,91,98,29,65,0.45,9,18,0.50,13,0.54,18,18,26,39,27,12
2017-03-03,95,112,34,55,0.62,10,25,0.40,14,0.64,18,18,35,30,25,5
2017-03-04,90,101,32,60,0.53,6,27,0.22,19,0.52,18,18,16,47,33,14
2017-03-08,93,104,29,60,0.48,8,26,0.31,22,0.53,18,18,26,51,37,14
2017-03-10,94,99,26,47,0.55,7,17,0.41,26,0.64,18,18,17,37,32,5
2017-03-11,90,102,29,60,0.48,8,20,0.40,20,0.56,18,18,19,48,34,14
2017-03-24,93,100,31,61,0.51,8,27,0.30,14,0.53,18,18,27,40,30,10
2017-03-26,92,94,30,61,0.49,7,23,0.30,13,0.51,18,18,20,37,27,10
2017-03-31,99,108,21,48,0.44,14,36,0.39,24,0.55,18,18,25,51,40,11
2017-04-02,92,105,27,43,0.63,12,34,0.35,15,0.61,18,18,25,36,30,6
2017-04-10,86,89,19,51,0.37,16,27,0.59,3,0.56,18,18,28,50,40,10
2018-10-19,103,118,27,47,0.57,17,46,0.37,13,0.58,18,18,27,54,39,15
2018-10-22,99,124,28,56,0.50,17,40,0.43,17,0.58,18,18,27,57,37,20
2018-10-24,109,123,28,57,0.49,13,43,0.30,28,0.55,18,18,24,59,46,13
2018-10-27,105,113,31,52,0.60,10,30,0.33,21,0.62,18,18,24,59,52,7
2018-10-29,108,124,26,47,0.55,19,45,0.42,15,0.61,18,18,28,59,49,10
2018-11-04,110,144,24,39,0.62,22,56,0.39,30,0.65,18,18,30,61,49,12
2018-11-14,97,113,32,46,0.70,9,35,0.26,22,0.61,18,18,22,45,35,10
2018-11-16,104,123,29,50,0.58,18,43,0.42,11,0.61,18,18,28,58,45,13
2018-11-19,99,104,29,52,0.56,11,36,0.31,13,0.53,18,18,21,53,38,15
2018-11-21,107,143,42,63,0.67,15,45,0.33,14,0.63,18,18,34,68,48,20
2018-11-23,104,114,32,43,0.74,10,44,0.23,20,0.56,18,18,30,48,39,9
2018-11-24,104,135,34,46,0.74,15,40,0.38,22,0.68,18,18,30,44,36,8
2018-11-28,100,116,31,52,0.60,12,35,0.34,18,0.59,18,18,29,49,41,8
2018-12-05,108,115,24,41,0.59,14,41,0.34,25,0.61,18,18,25,50,46,4
2018-12-07,103,95,29,53,0.55,7,39,0.18,16,0.47,18,18,18,59,41,18
2018-12-10,100,108,27,60,0.45,15,36,0.42,9,0.54,18,18,22,64,49,15
2018-12-19,104,123,30,52,0.58,13,33,0.39,24,0.62,18,18,26,49,39,10
