team_id,date_start,date_end,player_id
9,2012-10-31,2013-04-17,125
9,2018-10-17,2018-11-08,77
9,2011-12-29,2014-04-14,57
9,2009-10-27,2012-04-26,249
9,2016-12-26,2018-04-11,940
9,2019-03-24,2019-04-07,1153
9,2017-10-17,2019-04-09,208
9,2009-10-27,2015-11-06,114
9,2014-11-06,2019-04-09,682
9,2012-11-02,2013-02-13,401
9,2014-12-22,2017-02-15,329
9,2012-03-17,2012-04-26,509
9,2010-10-26,2012-04-26,69
9,2012-10-31,2012-12-29,144
9,2018-11-26,2019-04-09,1012
9,2009-10-27,2010-03-19,790
9,2011-03-16,2011-04-09,185
9,2017-10-18,2017-12-03,933
9,2012-11-10,2016-04-13,379
9,2013-10-30,2016-04-13,436
9,2012-03-26,2012-04-22,495
9,2016-10-26,2019-04-09,265
9,2013-03-03,2014-12-06,104
9,2010-02-09,2010-03-01,176
9,2018-10-17,2019-04-07,1077
9,2017-12-28,2019-04-09,298
9,2011-02-26,2012-04-26,168
9,2012-02-19,2014-01-11,56
9,2011-02-26,2012-03-14,244
9,2010-02-24,2010-04-07,730
9,2019-02-09,2019-04-07,196
9,2013-12-25,2017-10-25,598
9,2018-10-17,2019-03-26,1044
9,2017-04-02,2017-04-12,959
9,2010-10-26,2011-02-14,154
9,2013-01-04,2013-04-15,242
9,2018-10-17,2019-02-06,612
9,2012-10-31,2019-04-09,359
9,2019-01-16,2019-01-19,714
9,2010-02-21,2011-02-02,273
9,2014-10-28,2016-04-13,203
9,2011-12-26,2012-02-06,403
9,2012-10-31,2014-04-14,368
9,2009-11-02,2010-12-11,823
9,2018-02-14,2018-04-11,428
9,2010-01-25,2015-04-15,615
9,2011-12-29,2012-03-14,524
9,2014-02-25,2014-04-16,393
9,2010-02-24,2012-03-14,347
9,2014-04-16,2014-04-16,721
9,2014-12-26,2016-04-13,222
9,2015-02-21,2017-02-11,611
9,2019-01-21,2019-04-07,202
9,2010-02-20,2012-03-11,425
9,2014-10-28,2015-04-15,698
9,2009-10-27,2012-04-21,413
9,2016-10-28,2017-04-12,895
9,2017-02-23,2017-04-12,365
9,2017-10-17,2018-04-10,49
9,2009-10-27,2012-04-26,6
9,2012-03-18,2012-04-22,263
9,2011-12-26,2013-02-13,81
9,2015-11-01,2016-02-10,17
9,2018-02-03,2018-02-11,616
9,2018-10-30,2019-02-02,983
9,2016-03-05,2016-04-13,76
9,2018-10-17,2018-12-19,580
9,2009-12-23,2011-04-09,737
9,2015-10-28,2017-04-10,946
9,2016-10-26,2019-04-09,54
9,2014-11-01,2015-04-15,647
9,2012-10-31,2014-04-14,133
9,2013-10-30,2014-04-16,163
9,2017-10-17,2019-04-09,389
9,2015-02-21,2015-04-15,230
9,2013-01-15,2017-04-12,331
9,2010-12-15,2013-02-13,342
9,2009-10-27,2009-11-11,803
9,2018-01-15,2018-04-11,934
9,2014-01-18,2014-04-16,627
9,2013-11-01,2014-01-29,53
9,2016-10-26,2018-04-03,382
9,2015-10-28,2017-04-02,859
9,2011-12-26,2012-04-26,264
9,2012-11-28,2013-01-04,374
9,2009-10-27,2011-02-23,67
9,2014-10-28,2018-04-11,680
9,2012-11-10,2019-03-08,201
9,2011-01-02,2012-03-07,257
9,2013-02-27,2013-04-14,205
9,2013-03-03,2013-04-05,204
9,2018-04-01,2018-04-10,912
9,2012-10-31,2013-02-08,61
9,2009-12-15,2009-12-23,558
9,2009-10-27,2018-04-10,9
9,2014-03-05,2014-12-18,571
9,2017-04-02,2017-11-27,939
9,2015-10-28,2016-02-29,30
9,2016-10-26,2017-02-11,587
9,2018-11-15,2019-01-21,1160
9,2010-01-31,2010-03-07,318
9,2010-10-26,2010-11-10,847
9,2017-10-21,2018-10-30,1133
10,2010-11-03,2010-11-14,59
10,2016-03-02,2016-04-13,101
10,2009-10-28,2011-04-13,772
10,2013-01-25,2015-04-15,70
10,2014-02-26,2015-01-14,340
10,2015-10-30,2016-04-13,952
10,2010-10-27,2010-11-01,507
10,2012-03-23,2016-04-13,397
10,2017-10-18,2018-04-11,1210
10,2016-10-25,2019-04-10,991
10,2010-03-12,2010-03-16,793
10,2018-10-20,2019-03-15,1059
10,2010-11-10,2011-04-12,442
10,2011-12-26,2015-04-15,219
10,2014-04-03,2014-04-16,457
10,2010-11-17,2018-04-11,354
10,2018-10-17,2019-04-07,45
10,2017-11-05,2018-02-13,924
10,2016-10-25,2017-04-12,351
10,2015-10-28,2016-04-12,271
10,2016-10-25,2019-04-10,886
10,2009-10-28,2013-04-17,316
10,2018-10-17,2019-04-10,399
10,2016-10-29,2018-04-11,978
10,2012-04-25,2012-04-26,491
10,2017-10-18,2019-04-10,1152
10,2016-10-25,2017-04-12,671
10,2019-04-05,2019-04-10,379
10,2018-10-20,2019-04-10,1015
10,2012-02-21,2012-03-23,538
10,2010-03-17,2010-11-03,176
10,2010-10-27,2013-04-17,159
10,2009-10-28,2011-04-13,349
10,2010-01-10,2010-04-14,308
10,2012-01-05,2012-01-08,485
10,2010-11-24,2011-01-04,745
10,2015-01-18,2015-01-23,625
10,2018-10-17,2019-04-10,890
10,2010-10-27,2012-12-17,242
10,2013-10-30,2015-04-15,73
10,2017-01-23,2017-04-08,74
10,2017-10-18,2018-04-11,660
10,2015-11-14,2017-04-12,969
10,2012-03-24,2012-03-25,78
10,2011-12-26,2018-01-13,241
10,2009-10-28,2010-04-14,464
10,2016-03-10,2016-04-13,425
10,2014-11-06,2018-04-11,675
10,2015-10-28,2019-04-10,12
10,2011-01-16,2011-02-01,502
10,2019-01-03,2019-04-10,1006
10,2012-01-13,2014-01-19,79
10,2009-11-09,2010-04-12,799
10,2009-10-28,2018-04-11,165
10,2013-10-30,2019-04-10,254
10,2009-11-25,2010-01-16,789
10,2009-10-28,2016-04-13,21
10,2017-11-11,2018-03-12,1217
10,2009-10-28,2010-02-26,761
10,2012-11-03,2014-02-19,110
10,2016-10-25,2016-12-23,982
10,2011-03-04,2014-01-29,713
10,2012-03-27,2019-04-10,256
10,2016-10-25,2019-02-24,377
10,2018-10-20,2019-04-10,261
10,2015-10-30,2016-03-08,542
10,2015-10-30,2016-02-27,702
10,2015-01-28,2015-04-12,375
10,2009-10-28,2012-03-14,20
10,2009-10-28,2010-04-14,410
10,2017-10-18,2019-04-10,223
10,2014-02-01,2014-02-21,210
10,2012-03-17,2013-04-06,344
10,2011-02-08,2011-04-13,100
10,2011-12-26,2012-03-07,511
10,2009-10-28,2010-02-06,767
10,2010-11-01,2015-04-03,287
10,2009-10-28,2016-04-12,367
10,2009-10-28,2018-04-11,72
11,2012-10-31,2013-02-26,243
11,2013-12-13,2014-04-16,253
11,2019-02-08,2019-04-02,345
11,2015-02-20,2015-04-15,101
11,2009-10-28,2010-04-13,528
11,2016-10-26,2017-04-11,450
11,2010-10-30,2010-11-27,779
11,2016-10-26,2017-04-12,191
11,2019-04-10,2019-04-10,1028
11,2013-10-30,2019-01-22,570
11,2009-10-30,2011-04-13,285
11,2017-10-23,2019-04-10,1131
11,2018-02-26,2018-04-09,620
11,2017-02-23,2019-04-10,898
11,2019-04-02,2019-04-10,1031
11,2010-02-20,2015-04-15,126
11,2015-10-28,2016-04-11,419
11,2011-12-26,2013-12-07,114
11,2013-03-03,2013-04-17,401
11,2019-02-21,2019-04-10,329
11,2010-10-27,2011-04-13,802
11,2014-10-29,2017-04-07,156
11,2015-02-21,2015-04-15,645
11,2015-03-30,2015-04-01,635
11,2017-10-18,2019-04-10,1001
11,2010-10-27,2017-02-15,371
11,2013-11-29,2015-04-15,274
11,2009-10-28,2009-11-04,833
11,2010-02-21,2010-03-28,68
11,2009-10-28,2012-04-26,496
11,2016-04-13,2016-04-13,1189
11,2014-11-26,2016-04-13,592
11,2010-02-16,2013-02-19,104
11,2017-10-21,2019-04-10,1112
11,2010-03-03,2018-03-19,176
11,2017-10-18,2018-02-05,349
11,2016-11-05,2018-02-02,925
11,2013-10-30,2013-12-07,44
11,2013-11-01,2013-12-18,547
11,2019-02-08,2019-04-10,315
11,2018-10-17,2019-03-21,1062
11,2010-10-27,2012-04-11,480
11,2010-01-18,2010-02-05,730
11,2018-10-17,2019-02-04,196
11,2009-11-07,2010-04-12,745
11,2011-12-26,2014-04-16,187
11,2011-12-26,2012-03-13,305
11,2017-10-21,2018-04-11,639
11,2017-11-18,2018-04-11,607
11,2015-10-28,2016-04-13,242
11,2012-10-31,2013-04-05,290
11,2014-03-31,2014-04-16,453
11,2009-10-28,2015-04-15,178
11,2010-12-21,2011-04-06,823
11,2011-12-26,2014-02-19,41
11,2010-02-20,2010-03-26,615
11,2011-12-26,2013-12-07,34
11,2009-10-28,2010-04-13,551
11,2016-11-05,2016-11-06,536
11,2017-10-18,2019-02-04,1154
11,2009-11-02,2010-01-16,783
11,2009-10-28,2010-02-17,425
11,2015-10-28,2019-04-05,147
11,2017-02-25,2017-04-12,678
11,2013-11-02,2013-11-24,49
11,2010-10-27,2011-03-16,777
11,2016-10-26,2018-01-25,935
11,2015-10-28,2016-03-25,254
11,2011-02-25,2014-02-12,17
11,2018-10-17,2019-04-10,1067
11,2016-10-26,2017-02-15,29
11,2018-10-17,2019-04-10,931
11,2018-04-01,2018-04-11,1212
11,2014-10-29,2015-04-15,597
11,2009-10-28,2017-01-13,163
11,2014-02-28,2014-03-12,269
11,2013-02-24,2013-12-07,342
11,2010-10-27,2011-04-11,834
11,2013-12-15,2016-04-13,117
11,2015-01-17,2015-02-07,255
11,2015-10-28,2016-04-05,421
11,2014-10-29,2015-02-11,396
11,2013-12-06,2015-04-15,702
11,2014-02-23,2015-04-10,2
11,2014-03-21,2014-03-26,723
11,2013-12-13,2017-01-18,223
11,2014-10-29,2015-04-15,409
11,2010-10-29,2011-04-13,264
11,2009-10-28,2010-04-12,795
11,2009-10-28,2010-02-17,749
11,2015-10-30,2016-04-13,583
11,2015-04-07,2015-04-10,642
11,2016-11-05,2019-02-06,917
11,2009-10-28,2010-03-30,299
11,2012-03-24,2012-04-26,257
11,2012-10-31,2013-02-19,205
11,2013-02-27,2013-04-15,61
11,2011-12-26,2014-04-16,276
11,2018-10-26,2019-04-10,939
11,2016-10-26,2017-04-11,30
11,2011-12-31,2013-02-13,65
11,2009-10-28,2017-04-07,139
11,2017-10-18,2018-04-11,439
11,2015-10-28,2019-04-10,929
11,2018-10-17,2019-04-10,851
11,2017-10-20,2018-03-19,43
12,2009-10-27,2010-02-16,751
12,2010-10-27,2011-04-13,455
12,2016-11-09,2017-04-05,50
12,2016-02-20,2016-03-09,1193
12,2019-02-07,2019-03-28,1100
12,2013-11-24,2014-02-09,140
12,2015-01-16,2018-04-11,423
12,2018-02-03,2019-02-05,266
12,2009-10-27,2011-02-22,544
12,2010-10-27,2018-01-28,461
12,2018-02-22,2019-02-03,952
12,2010-01-27,2010-04-14,819
12,2012-02-28,2012-04-22,507
12,2015-12-28,2016-04-13,1202
12,2016-10-30,2017-04-12,296
12,2010-10-29,2012-03-01,513
12,2009-11-18,2010-04-12,566
12,2017-02-23,2017-12-18,853
12,2013-10-31,2014-02-01,343
12,2017-11-10,2018-04-11,1096
12,2014-12-03,2016-04-13,649
12,2011-12-25,2013-04-17,419
12,2011-12-25,2013-04-17,158
12,2014-10-30,2015-01-11,280
12,2009-10-27,2011-04-06,335
12,2011-12-25,2017-04-12,208
12,2015-10-28,2016-04-13,401
12,2012-01-16,2012-01-22,509
12,2009-10-27,2011-04-13,549
12,2013-03-19,2013-03-20,462
12,2015-01-16,2015-04-14,62
12,2017-10-19,2019-04-10,394
12,2014-03-04,2014-03-27,435
12,2014-01-06,2014-01-25,211
12,2013-10-29,2014-04-16,156
12,2009-10-27,2018-04-11,153
12,2016-10-30,2017-02-15,942
12,2010-02-22,2010-04-08,16
12,2014-10-30,2015-04-05,247
12,2010-10-27,2013-04-17,231
12,2009-10-27,2011-04-13,265
12,2019-02-09,2019-04-10,176
12,2014-02-26,2015-04-14,14
12,2013-01-12,2013-04-16,7
12,2014-01-17,2015-04-14,128
12,2010-12-22,2011-04-13,485
12,2019-02-09,2019-04-10,899
12,2013-10-29,2017-04-12,102
12,2019-02-09,2019-04-10,625
12,2012-10-31,2017-04-12,338
12,2011-02-28,2011-04-13,484
12,2010-01-25,2010-01-25,820
12,2017-11-20,2017-12-26,1216
12,2014-11-02,2015-01-03,453
12,2013-10-29,2014-04-16,66
12,2010-10-27,2011-01-19,771
12,2017-10-30,2018-03-27,1066
12,2016-01-24,2016-04-13,73
12,2016-02-20,2016-04-13,283
12,2018-10-26,2019-04-10,1072
12,2019-01-04,2019-04-07,1005
12,2014-10-30,2015-01-11,536
12,2015-02-27,2015-04-14,393
12,2015-10-28,2016-01-16,222
12,2009-10-28,2009-11-17,738
12,2012-02-08,2012-04-25,233
12,2012-10-31,2013-04-17,386
12,2015-10-28,2016-02-10,106
12,2019-02-09,2019-04-10,1087
12,2015-03-29,2015-04-14,483
12,2017-10-19,2019-04-10,365
12,2015-10-29,2018-10-23,49
12,2013-03-10,2014-01-10,116
12,2018-10-17,2019-02-05,121
12,2009-10-27,2010-02-10,263
12,2009-11-11,2010-04-14,786
12,2016-10-27,2017-04-12,146
12,2012-11-02,2015-04-14,29
12,2018-10-17,2019-02-05,92
12,2017-10-19,2018-12-15,1094
12,2011-02-28,2012-04-25,434
12,2017-10-19,2019-04-10,946
12,2015-03-08,2015-03-22,272
12,2012-03-18,2012-04-25,369
12,2015-10-29,2016-04-13,230
12,2017-10-19,2019-04-10,331
12,2015-10-28,2017-04-12,319
12,2010-10-27,2012-04-25,8
12,2009-10-27,2011-02-25,542
12,2016-10-27,2017-04-12,115
12,2013-10-29,2015-01-11,694
12,2012-01-07,2012-04-25,2
12,2009-10-27,2010-02-09,828
12,2012-10-31,2013-04-16,433
12,2010-10-27,2012-03-21,559
12,2012-10-31,2014-04-16,409
12,2017-10-19,2018-04-11,859
12,2014-02-05,2014-02-09,726
12,2018-03-04,2018-03-20,569
12,2009-10-27,2010-01-20,448
12,2018-10-17,2019-04-10,1093
12,2017-10-19,2019-04-10,1188
12,2012-01-04,2012-02-01,98
12,2014-10-30,2015-04-14,299
12,2013-12-11,2014-01-04,344
12,2010-02-17,2010-04-14,10
12,2009-10-28,2010-04-14,100
12,2018-02-03,2019-02-05,183
12,2011-12-28,2012-03-21,533
12,2010-02-22,2010-04-14,276
12,2011-12-28,2012-04-24,555
12,2018-01-06,2019-04-10,1178
12,2015-10-28,2018-04-11,314
12,2012-10-31,2014-04-16,424
12,2017-10-19,2018-01-24,988
12,2010-11-01,2011-02-26,849
12,2019-03-11,2019-04-10,63
13,2015-03-21,2015-03-30,200
13,2011-02-27,2011-04-13,243
13,2016-03-17,2018-04-03,943
13,2009-10-30,2009-12-21,753
13,2017-10-18,2018-04-10,1209
13,2013-10-30,2018-04-10,596
13,2009-10-28,2010-04-14,184
13,2014-10-29,2014-12-15,450
13,2013-10-30,2016-04-13,651
13,2015-01-11,2015-04-10,216
13,2015-02-21,2017-02-15,390
13,2015-12-30,2016-01-02,668
13,2009-10-28,2014-04-16,567
13,2016-03-09,2016-04-13,249
13,2015-11-14,2016-01-27,591
13,2017-12-09,2018-04-10,1012
13,2018-01-14,2018-04-10,1102
13,2018-10-22,2019-04-09,1114
13,2018-10-17,2019-03-30,1165
13,2016-11-19,2017-11-24,977
13,2015-10-28,2019-04-03,907
13,2012-11-05,2013-04-17,60
13,2013-11-01,2014-04-16,722
13,2016-10-26,2019-04-09,911
13,2010-04-13,2010-04-14,825
13,2010-11-17,2015-04-14,97
13,2009-10-28,2010-12-17,33
13,2018-02-10,2018-03-26,681
13,2018-10-17,2019-04-09,1038
13,2017-04-09,2017-04-11,633
13,2019-01-27,2019-01-29,1046
13,2013-10-30,2017-10-21,231
13,2018-12-31,2018-12-31,592
13,2010-12-31,2010-12-31,848
13,2010-11-03,2011-04-11,843
13,2018-12-11,2018-12-11,1057
13,2013-10-30,2015-04-14,298
13,2009-10-28,2015-02-10,168
13,2009-10-28,2012-04-24,7
13,2017-11-16,2018-01-29,323
13,2010-10-26,2012-04-25,193
13,2013-03-06,2013-04-17,134
13,2010-10-26,2010-12-17,128
13,2017-12-16,2018-11-27,598
13,2014-10-29,2015-02-10,187
13,2013-11-01,2014-04-16,154
13,2018-10-20,2019-04-09,338
13,2009-10-28,2018-04-10,66
13,2017-03-19,2017-03-28,985
13,2009-10-30,2010-04-14,771
13,2009-11-01,2010-12-17,325
13,2018-12-11,2019-02-13,1066
13,2015-04-02,2015-04-14,631
13,2012-10-31,2013-04-10,376
13,2019-03-23,2019-04-09,41
13,2016-02-25,2016-12-15,303
13,2015-10-28,2016-04-13,355
13,2016-01-29,2016-02-19,916
13,2010-10-26,2012-04-25,372
13,2018-02-02,2018-02-12,1203
13,2017-10-18,2019-04-09,1125
13,2018-12-19,2019-03-16,957
13,2012-11-04,2013-04-17,157
13,2016-02-19,2016-02-25,297
13,2009-10-28,2017-03-24,48
13,2016-01-12,2016-01-27,703
13,2009-10-28,2010-04-14,55
13,2012-10-31,2013-04-17,6
13,2012-11-04,2013-02-10,330
13,2010-12-23,2013-03-06,121
13,2013-02-22,2015-04-12,81
13,2015-02-23,2015-04-07,17
13,2011-12-26,2016-02-10,362
13,2016-10-26,2018-04-06,983
13,2012-10-31,2013-04-17,76
13,2012-01-12,2012-04-25,474
13,2010-12-23,2011-03-23,162
13,2018-10-17,2019-04-09,1095
13,2017-10-18,2017-12-20,326
13,2013-10-30,2015-02-10,145
13,2015-10-28,2016-04-13,82
13,2016-02-06,2016-02-10,269
13,2012-10-31,2017-02-15,389
13,2016-02-21,2016-03-10,704
13,2019-01-08,2019-01-25,117
13,2019-03-09,2019-04-09,1073
13,2015-01-25,2015-04-10,694
13,2018-10-20,2019-04-03,874
13,2009-11-27,2012-04-25,5
13,2011-12-26,2017-04-11,38
13,2018-10-17,2018-12-04,382
13,2011-12-26,2013-02-10,448
13,2015-03-11,2015-03-15,583
13,2011-12-26,2013-04-17,210
13,2018-02-23,2018-04-10,1074
13,2014-03-02,2015-01-04,304
13,2015-10-28,2016-03-03,782
13,2009-10-28,2012-04-25,179
13,2017-10-18,2019-01-22,1078
13,2014-11-09,2017-04-11,606
13,2009-11-04,2010-03-16,810
13,2018-10-17,2018-12-13,9
13,2017-10-18,2019-04-09,571
13,2014-10-29,2015-01-31,587
13,2019-02-08,2019-03-13,689
13,2016-10-26,2018-04-10,884
13,2015-10-28,2018-10-31,301
13,2013-11-03,2014-02-21,172
13,2010-12-29,2011-04-13,439
13,2012-11-02,2013-04-17,314
13,2011-01-11,2011-04-11,841
13,2014-11-15,2015-02-05,628
14,2014-04-11,2014-04-16,717
14,2017-04-02,2017-04-12,880
14,2014-10-29,2014-12-15,411
14,2009-12-07,2010-02-20,741
14,2017-10-18,2019-04-10,468
14,2009-10-28,2012-04-23,235
14,2010-10-27,2012-03-07,528
14,2011-04-05,2011-04-13,837
14,2012-11-05,2014-03-12,131
14,2017-10-18,2019-04-09,1151
14,2019-02-08,2019-04-10,952
14,2013-11-02,2014-12-06,654
14,2014-02-24,2014-04-12,343
14,2015-12-23,2016-04-05,126
14,2014-03-24,2014-04-16,725
14,2013-02-26,2013-04-09,1
14,2017-01-14,2017-02-06,955
14,2014-10-29,2014-11-14,96
14,2015-10-28,2016-04-12,871
14,2019-01-15,2019-02-02,329
14,2010-11-24,2012-04-26,562
14,2012-10-31,2013-04-17,333
14,2013-10-30,2014-01-06,155
14,2016-10-26,2018-11-09,930
14,2014-03-15,2014-03-22,105
14,2013-10-30,2013-11-18,211
14,2010-10-27,2011-02-23,797
14,2018-03-21,2019-01-02,933
14,2014-01-15,2014-02-01,671
14,2012-10-31,2013-04-17,167
14,2014-11-13,2014-12-01,618
14,2013-11-20,2014-04-16,561
14,2009-10-28,2016-04-10,295
14,2014-02-24,2014-03-12,85
14,2016-11-02,2018-04-11,275
14,2010-10-27,2014-02-18,214
14,2010-04-09,2012-02-28,554
14,2014-12-15,2015-04-13,683
14,2017-11-11,2019-04-10,1042
14,2016-10-26,2017-04-12,13
14,2015-03-14,2015-04-15,666
14,2019-04-06,2019-04-10,323
14,2019-01-08,2019-04-10,1168
14,2014-02-24,2015-04-15,324
14,2013-11-01,2017-01-03,624
14,2015-02-22,2016-04-05,598
14,2015-02-23,2016-04-13,154
14,2017-10-18,2019-04-06,102
14,2014-10-29,2016-02-06,639
14,2015-02-20,2015-03-01,427
14,2017-11-20,2017-12-23,1235
14,2015-10-28,2017-11-07,883
14,2013-10-30,2014-04-16,242
14,2019-02-08,2019-04-03,612
14,2017-11-11,2018-01-05,575
14,2014-03-17,2014-04-05,714
14,2018-01-20,2018-03-21,662
14,2014-03-01,2014-04-16,169
14,2009-10-28,2011-04-13,505
14,2012-10-31,2015-04-11,325
14,2009-10-28,2010-04-14,94
14,2014-11-29,2016-10-29,696
14,2013-02-09,2013-03-29,458
14,2016-11-21,2018-02-09,91
14,2018-11-14,2019-04-09,195
14,2010-02-19,2012-04-26,190
14,2016-10-26,2019-04-06,996
14,2018-10-16,2019-04-09,1032
14,2019-02-10,2019-04-10,969
14,2009-10-30,2013-04-17,32
14,2017-02-25,2018-04-11,861
14,2017-03-03,2017-03-06,568
14,2013-04-03,2013-04-17,182
14,2019-03-05,2019-03-10,1137
14,2014-10-29,2015-02-09,611
14,2015-12-11,2016-04-13,157
14,2012-11-05,2013-02-20,412
14,2018-10-16,2019-02-05,1087
14,2015-01-16,2018-01-29,608
14,2012-01-07,2014-02-18,228
14,2013-11-20,2014-03-04,703
14,2009-10-28,2012-04-23,365
14,2014-10-31,2015-04-08,49
14,2012-10-31,2013-01-08,116
14,2014-12-10,2014-12-10,352
14,2014-10-29,2015-01-24,79
14,2018-02-14,2018-04-11,254
14,2017-10-18,2018-11-19,1092
14,2009-10-28,2011-04-13,146
14,2013-10-30,2015-02-03,580
14,2018-10-23,2019-02-05,619
14,2019-02-08,2019-04-10,92
14,2014-10-29,2017-02-15,613
14,2012-10-31,2013-04-17,369
14,2015-10-30,2017-12-04,597
14,2011-12-28,2012-04-26,420
14,2015-11-04,2015-12-02,704
14,2009-11-20,2010-02-09,809
14,2015-10-28,2018-04-11,874
14,2014-11-17,2018-11-09,627
14,2009-10-28,2010-04-14,754
14,2009-10-28,2013-04-10,229
14,2012-03-16,2012-04-26,209
14,2009-10-28,2010-04-14,264
14,2016-10-26,2017-03-26,749
14,2018-11-30,2019-04-10,1041
14,2017-03-06,2017-04-12,951
14,2013-01-21,2013-02-04,27
14,2016-03-12,2016-03-26,782
14,2010-10-27,2014-02-18,299
14,2015-10-28,2019-04-10,963
14,2009-10-28,2014-04-16,313
14,2015-02-25,2015-04-15,205
14,2017-03-28,2017-04-12,287
14,2015-02-06,2015-02-23,577
14,2016-10-29,2018-03-11,949
14,2019-02-08,2019-04-09,183
14,2010-10-29,2012-04-26,556
14,2013-10-30,2015-12-22,364
14,2017-12-09,2018-02-25,460
14,2009-10-28,2010-04-14,424
14,2018-11-03,2019-01-31,63
14,2012-04-25,2012-04-26,550
14,2019-03-25,2019-04-10,1080
15,2012-10-30,2013-04-17,200
15,2013-10-30,2014-04-16,395
15,2010-02-19,2011-02-23,751
15,2016-02-24,2016-04-13,50
15,2010-03-11,2010-12-18,59
15,2009-10-27,2012-03-18,186
15,2014-02-22,2015-02-11,101
15,2016-10-27,2017-02-13,334
15,2009-11-18,2010-02-09,140
15,2018-10-18,2018-12-14,423
15,2019-02-08,2019-04-09,913
15,2017-02-24,2017-04-12,634
15,2012-10-30,2019-04-09,103
15,2017-03-03,2017-04-12,449
15,2009-10-27,2010-02-09,28
15,2012-03-18,2012-04-26,513
15,2009-10-27,2010-02-09,419
15,2010-03-30,2013-04-17,47
15,2010-04-04,2010-04-14,793
15,2018-12-18,2019-04-09,955
15,2017-03-01,2018-02-23,970
15,2011-12-26,2014-04-12,373
15,2016-10-27,2017-04-12,892
15,2016-11-11,2016-11-11,990
15,2014-11-01,2016-02-11,316
15,2009-10-27,2010-02-09,181
15,2018-04-11,2019-04-09,1113
15,2009-10-27,2010-02-09,68
15,2014-03-01,2016-04-13,16
15,2018-11-02,2018-11-18,436
15,2012-10-30,2012-12-21,97
15,2009-11-14,2010-04-12,495
15,2012-03-21,2012-03-25,510
15,2012-10-30,2013-04-15,277
15,2013-10-30,2014-01-28,85
15,2009-10-27,2010-04-14,775
15,2012-12-26,2016-04-13,176
15,2015-10-28,2016-02-06,159
15,2019-01-21,2019-01-30,900
15,2009-10-27,2010-12-16,516
15,2013-11-12,2014-11-07,687
15,2010-10-28,2012-02-04,547
15,2010-10-28,2011-02-22,730
15,2016-11-26,2019-04-09,308
15,2016-02-28,2016-04-13,305
15,2009-10-27,2012-03-13,427
15,2019-02-08,2019-04-03,690
15,2010-02-17,2012-04-26,565
15,2012-01-08,2014-02-19,370
15,2012-10-30,2012-11-14,236
15,2015-10-30,2016-04-13,66
15,2015-12-26,2016-04-13,985
15,2013-03-12,2013-04-17,164
15,2016-10-27,2018-12-05,94
15,2018-10-18,2019-04-09,283
15,2017-10-18,2018-04-11,190
15,2019-02-02,2019-02-09,303
15,2010-10-28,2018-12-26,232
15,2011-02-25,2013-02-06,107
15,2018-10-18,2019-04-05,916
15,2010-02-17,2011-03-14,459
15,2015-10-30,2018-12-14,957
15,2010-11-16,2015-04-15,452
15,2010-10-28,2011-02-16,86
15,2014-10-29,2016-02-09,297
15,2011-04-06,2011-04-13,502
15,2010-10-28,2011-01-01,483
15,2013-10-30,2018-04-11,121
15,2016-03-11,2017-01-03,17
15,2016-02-19,2018-12-26,362
15,2012-10-30,2015-04-15,361
15,2011-02-25,2012-04-26,531
15,2011-02-25,2011-02-26,478
15,2010-02-24,2010-03-05,737
15,2009-11-06,2010-02-03,326
15,2009-10-27,2010-04-14,188
15,2017-10-18,2018-04-11,92
15,2012-04-18,2012-04-26,540
15,2011-01-22,2011-04-13,715
15,2012-03-21,2016-04-13,54
15,2009-10-30,2012-03-13,369
15,2018-11-23,2018-12-16,981
15,2011-03-18,2011-04-13,713
15,2013-12-06,2019-02-04,593
15,2009-10-31,2009-11-06,792
15,2014-10-29,2015-04-14,319
15,2010-02-17,2010-04-14,760
15,2015-02-20,2018-04-10,396
15,2009-10-27,2010-03-26,8
15,2010-12-22,2012-02-22,357
15,2014-10-29,2015-04-15,542
15,2011-12-26,2012-04-14,410
15,2018-12-22,2019-01-06,967
15,2011-12-26,2012-01-01,433
15,2015-12-02,2015-12-11,409
15,2018-12-10,2019-04-09,859
15,2010-02-26,2012-12-22,90
15,2016-10-27,2017-04-12,950
15,2011-12-26,2013-01-06,27
15,2018-10-24,2019-04-09,1083
15,2017-10-18,2018-04-11,577
15,2016-10-27,2019-04-09,987
15,2015-03-12,2015-03-23,602
15,2012-10-30,2019-03-26,9
15,2010-10-28,2014-04-16,460
15,2016-10-27,2017-04-12,710
15,2018-10-24,2019-04-09,1081
15,2019-02-08,2019-03-31,314
15,2015-03-27,2015-04-15,151
15,2010-10-28,2011-04-13,499
16,2015-10-28,2019-04-09,455
16,2013-11-01,2017-04-06,658
16,2015-02-25,2015-04-15,59
16,2009-10-27,2011-04-13,101
16,2018-10-30,2019-04-10,1108
16,2009-12-20,2009-12-22,450
16,2010-10-26,2012-02-01,522
16,2015-02-22,2015-04-09,191
16,2009-10-27,2011-04-12,93
16,2016-02-19,2016-04-13,306
16,2014-01-08,2019-04-09,707
16,2017-10-18,2019-01-30,1031
16,2011-02-01,2012-03-14,96
16,2014-10-29,2016-04-05,335
16,2015-11-15,2016-03-28,1190
16,2011-12-27,2012-04-26,549
16,2012-10-31,2019-04-09,84
16,2009-11-08,2011-02-23,45
16,2013-10-30,2015-04-01,167
16,2011-04-12,2011-04-13,97
16,2013-11-23,2014-04-16,321
16,2015-10-28,2018-04-11,83
