game_date,home_points,away_points,home_possessions,away_possessions,home_id,away_id,winner_id,season_id
2019-03-02,118,109,97,99,13,27,13,10
2019-03-04,114,105,102,103,13,18,13,10
2019-03-06,107,96,99,97,13,7,13,10
2019-03-13,97,114,98,98,13,17,17,10
2019-03-18,101,116,98,97,13,25,25,10
2019-03-21,98,118,95,94,13,4,4,10
2019-03-27,121,124,100,100,13,15,15,10
2019-03-30,115,120,102,100,13,21,21,10
2019-04-01,122,113,97,95,13,28,13,10
2019-04-03,97,118,97,97,13,17,17,10
2019-04-05,133,126,105,105,13,19,13,10
2018-10-19,107,105,94,94,22,7,22,10
2018-10-28,114,120,100,100,22,2,2,10
2018-10-31,120,119,109,111,22,4,22,10
2018-11-02,111,119,91,91,22,9,9,10
2018-11-04,122,97,103,102,22,14,22,10
2018-11-14,107,120,108,108,22,24,24,10
2018-11-17,119,127,98,97,22,12,12,10
2018-11-23,102,112,97,97,22,20,20,10
2018-11-25,125,127,99,99,22,14,14,10
2018-11-28,91,101,100,101,22,17,17,10
2018-11-30,125,131,114,114,22,21,21,10
2018-12-03,97,99,92,91,22,28,28,10
2018-12-05,112,114,101,102,22,29,29,10
2018-12-07,106,105,106,106,22,8,22,10
2018-12-14,125,118,96,97,22,15,22,10
2018-12-16,144,127,101,100,22,30,22,10
2018-12-18,115,110,104,103,22,27,22,10
2018-12-21,106,114,97,96,22,5,5,10
2018-12-23,111,103,100,99,22,13,22,10
2018-12-26,134,132,118,117,22,3,22,10
2019-01-02,126,121,98,97,22,19,22,10
2019-01-09,116,100,108,108,22,30,22,10
2019-01-14,109,102,98,97,22,1,22,10
2019-01-21,123,94,102,101,22,11,22,10
2019-01-23,114,110,102,102,22,6,22,10
2019-01-25,109,99,101,100,22,7,22,10
2019-01-29,122,117,110,110,22,25,22,10
2019-02-04,94,113,105,107,22,18,18,10
2019-02-06,135,130,106,108,22,26,22,10
2019-02-08,106,125,101,102,22,25,25,10
2019-02-21,99,113,103,103,22,16,16,10
2019-02-25,101,85,98,97,22,10,22,10
2019-02-27,116,125,107,107,22,15,15,10
2019-03-01,112,123,100,102,22,3,3,10
2019-03-04,127,88,103,103,22,23,22,10
2019-03-06,113,107,104,104,22,28,22,10
2019-03-11,103,75,98,98,22,4,22,10
2019-03-30,110,96,100,100,22,1,22,10
2019-04-01,121,131,112,112,22,18,18,10
2019-04-03,105,115,101,101,22,8,8,10
2019-04-10,113,94,107,106,22,24,22,10
2018-10-20,140,136,108,108,23,20,23,10
2018-10-22,115,109,97,97,23,25,23,10
2018-10-28,104,113,101,100,23,17,17,10
2018-11-02,106,118,94,94,23,7,7,10
2018-11-06,119,100,100,98,23,15,23,10
2018-11-10,111,96,91,91,23,29,23,10
2018-11-14,118,68,99,98,23,17,23,10
2018-11-17,112,109,98,98,23,2,23,10
2018-11-21,119,113,99,99,23,22,23,10
2018-11-24,113,104,96,95,23,1,23,10
2018-12-02,114,110,103,103,23,12,23,10
2018-12-04,111,102,99,100,23,16,23,10
2018-12-08,107,104,90,91,23,9,23,10
2018-12-10,101,76,96,96,23,6,23,10
2018-12-12,114,107,100,99,23,30,23,10
2018-12-16,113,120,104,105,23,11,11,10
2018-12-26,122,119,101,102,23,19,23,10
2018-12-30,105,103,102,101,23,29,23,10
2019-01-07,97,107,101,101,23,27,27,10
2019-01-09,104,94,96,97,23,13,23,10
2019-01-13,114,119,94,94,23,2,2,10
2019-01-16,101,105,86,86,23,10,10,10
2019-01-22,106,98,93,93,23,12,23,10
2019-01-25,106,101,92,93,23,4,23,10
2019-01-27,120,123,99,98,23,8,8,10
2019-02-06,99,93,97,97,23,3,23,10
2019-02-08,107,122,97,97,23,18,18,10
2019-02-10,102,101,96,97,23,16,23,10
2019-02-13,101,112,97,96,23,24,24,10
2019-02-22,104,114,101,102,23,26,26,10
2019-02-27,110,101,94,94,23,5,23,10
2019-03-02,81,111,95,95,23,21,21,10
2019-03-10,93,94,94,94,23,9,9,10
2019-03-12,105,112,95,94,23,10,10,10
2019-03-16,121,116,91,91,23,28,23,10
2019-03-18,125,129,116,116,23,19,19,10
2019-03-26,121,125,93,92,23,11,11,10
2019-04-01,122,102,105,106,23,14,23,10
2019-04-03,108,110,99,98,23,20,20,10
2019-04-05,112,122,99,99,23,21,21,10
2019-04-09,120,109,106,104,23,13,23,10
2018-10-17,126,107,112,110,7,30,7,10
2018-10-20,101,103,102,100,7,1,1,10
2018-10-26,100,128,101,99,7,2,2,10
2018-10-29,115,96,92,92,7,22,7,10
2018-10-31,101,107,95,95,7,5,5,10
2018-11-05,115,116,113,115,7,25,25,10
2018-11-11,89,115,102,103,7,6,6,10
2018-11-20,114,118,95,96,7,16,16,10
2018-11-23,114,109,100,100,7,19,7,10
2018-12-01,136,134,113,112,7,18,7,10
2018-12-03,107,110,97,96,7,15,15,10
2018-12-08,104,112,98,100,7,22,22,10
2018-12-09,107,119,101,103,7,3,3,10
2018-12-17,110,128,102,102,7,13,13,10
2018-12-21,107,114,101,102,7,30,30,10
2018-12-25,95,109,103,103,7,18,18,10
2019-01-11,106,121,101,100,7,5,5,10
2019-01-13,105,108,101,100,7,14,14,10
2019-01-21,109,127,100,101,7,29,29,10
2019-01-23,110,114,99,100,7,9,9,10
2019-01-27,97,106,95,95,7,24,24,10
2019-01-30,90,114,96,96,7,23,23,10
2019-02-01,99,113,100,99,7,1,1,10
2019-02-03,84,96,92,92,7,21,21,10
2019-02-05,92,105,91,92,7,4,4,10
2019-02-09,99,104,98,99,7,8,8,10
2019-02-13,111,126,103,102,7,14,14,10
2019-02-22,104,115,104,104,7,20,20,10
2019-02-24,130,118,98,97,7,10,7,10
2019-02-26,108,103,98,98,7,6,7,10
2019-02-28,118,125,97,96,7,28,28,10
2019-03-09,94,102,96,97,7,11,11,10
2019-03-17,124,123,101,101,7,27,7,10
2019-03-20,116,137,99,99,7,17,17,10
2019-03-22,93,111,93,93,7,26,26,10
2019-03-24,113,124,98,99,7,12,12,10
2019-03-28,92,117,99,100,7,8,8,10
2019-03-30,92,100,99,98,7,24,24,10
2019-04-01,113,105,95,96,7,25,7,10
2019-04-07,113,110,98,97,7,15,7,10
2019-04-10,89,115,95,96,7,4,4,10
2018-10-17,116,104,99,99,8,28,8,10
2018-10-19,113,101,100,98,8,1,8,10
2018-10-22,127,106,100,99,8,3,8,10
2018-10-24,112,105,98,99,8,20,8,10
2018-10-26,116,107,102,102,8,23,8,10
2018-10-30,129,112,107,106,8,14,8,10
2018-11-10,128,112,101,100,8,7,8,10
2018-11-12,110,126,101,100,8,19,19,10
2018-11-14,104,106,104,103,8,4,4,10
2018-11-23,125,107,102,100,8,15,8,10
2018-11-25,125,115,100,99,8,24,8,10
2018-11-29,131,128,107,105,8,2,8,10
2018-12-03,103,106,103,102,8,26,26,10
2018-12-05,113,102,102,101,8,14,8,10
2018-12-09,99,104,93,93,8,18,18,10
2018-12-19,99,96,97,96,8,5,8,10
2018-12-21,126,110,94,94,8,28,8,10
2018-12-30,95,89,95,95,8,25,8,10
2019-01-01,122,116,100,100,8,17,8,10
2019-01-06,121,105,99,100,8,5,8,10
2019-01-08,104,101,103,102,8,30,8,10
2019-01-11,122,105,110,108,8,22,8,10
2019-01-17,111,109,98,98,8,13,8,10
2019-01-19,119,90,97,96,8,21,8,10
2019-01-22,120,105,104,102,8,11,8,10
2019-01-31,92,105,99,99,8,18,18,10
2019-02-03,121,103,104,102,8,12,8,10
2019-02-11,127,125,103,102,8,22,8,10
2019-02-13,129,120,112,111,8,15,8,10
2019-02-22,120,117,102,100,8,10,8,10
2019-02-24,98,113,100,99,8,6,6,10
2019-02-26,118,95,100,98,8,1,8,10
2019-03-01,119,117,101,101,8,16,8,10
2019-03-05,95,107,92,92,8,9,9,10
2019-03-14,111,98,107,105,8,27,8,10
2019-03-18,128,92,100,102,8,7,8,10
2019-03-22,109,116,97,97,8,29,29,10
2019-03-24,114,115,90,92,8,3,3,10
2019-03-26,112,103,105,105,8,25,8,10
2019-04-01,121,109,99,100,8,6,8,10
2019-04-07,117,109,107,106,8,24,8,10
2018-10-19,131,123,105,104,20,28,20,10
2018-10-22,101,91,98,98,20,5,20,10
2018-10-26,95,125,107,108,20,18,18,10
2018-10-29,124,120,107,105,20,27,20,10
2018-10-31,128,125,102,103,20,17,20,10
2018-11-12,120,113,103,104,20,22,20,10
2018-11-14,107,100,105,105,20,19,20,10
2018-11-16,112,96,99,99,20,16,20,10
2018-11-18,87,100,94,95,20,21,21,10
2018-11-21,101,103,97,96,20,26,26,10
2018-11-24,111,96,101,101,20,25,20,10
2018-11-28,128,89,97,97,20,10,20,10
2018-12-01,109,118,100,99,20,1,1,10
2018-12-03,103,91,93,92,20,9,20,10
2018-12-05,121,104,99,99,20,3,20,10
2018-12-17,132,105,108,107,20,11,20,10
2018-12-19,123,129,106,106,20,4,4,10
2018-12-28,120,123,109,109,20,30,30,10
2019-01-04,120,103,100,100,20,6,20,10
2019-01-06,108,86,103,103,20,27,20,10
2019-01-11,115,119,99,98,20,23,23,10
2019-01-12,110,106,102,102,20,19,20,10
2019-01-18,113,116,100,99,20,10,10,10
2019-01-20,116,114,105,105,20,13,20,10
2019-01-27,111,125,97,98,20,17,17,10
2019-01-30,99,97,96,96,20,21,20,10
2019-02-02,106,107,92,91,20,26,26,10
2019-02-11,130,120,102,101,20,12,20,10
2019-02-13,121,111,94,94,20,9,20,10
2019-02-25,112,105,112,111,20,11,20,10
2019-03-05,131,120,103,104,20,29,20,10
2019-03-09,135,130,113,114,20,15,20,10
2019-03-10,103,92,96,94,20,7,20,10
2019-03-19,107,117,101,100,20,2,2,10
2019-03-26,111,122,106,106,20,12,12,10
2019-03-29,131,130,115,115,20,2,20,10
2019-03-30,109,118,99,98,20,14,14,10
2019-04-01,122,132,99,101,20,16,16,10
2019-04-05,111,109,102,101,20,24,20,10
2019-04-07,126,132,102,101,20,29,29,10
2019-04-09,100,120,101,103,20,8,8,10
2015-11-02,101,106,99,99,20,16,16,7
2015-11-05,84,96,96,97,20,24,24,7
2015-11-10,95,104,100,100,20,3,3,7
2015-11-12,116,129,98,98,20,2,2,7
2015-11-15,106,114,93,95,20,21,21,7
2015-11-20,86,96,97,98,20,4,4,7
2015-11-23,100,95,94,95,20,14,20,7
2015-11-25,99,95,95,96,20,30,20,7
2015-12-01,93,96,94,94,20,6,6,7
2015-12-05,103,109,95,96,20,16,16,7
2015-12-07,106,110,102,102,20,12,12,7
2015-12-09,123,122,105,104,20,27,20,7
2015-12-15,100,112,89,89,20,26,26,7
2015-12-18,99,95,91,91,20,11,20,7
2015-12-23,83,108,88,90,20,10,10,7
2015-12-26,88,102,95,96,20,5,5,7
2015-12-30,94,80,89,89,20,17,20,7
2016-01-02,85,95,90,90,20,18,18,7
2016-01-06,74,78,83,83,20,26,26,7
2016-01-08,99,125,95,95,20,28,28,7
2016-01-10,87,93,87,87,20,23,23,7
2016-01-12,96,101,97,97,20,29,29,7
2016-01-17,117,87,96,95,20,13,20,7
2016-01-23,106,101,90,92,20,21,20,7
2016-01-27,123,126,94,94,20,29,29,7
2016-02-06,112,105,91,91,20,25,20,7
2016-02-08,102,116,96,95,20,19,19,7
2016-02-10,117,112,92,93,20,8,20,7
2016-02-20,95,103,93,95,20,7,7,7
2016-02-22,124,122,103,103,20,1,20,7
2016-03-02,98,104,98,99,20,15,15,7
2016-03-05,132,118,93,94,20,22,20,7
2016-03-08,91,116,93,94,20,10,10,7
2016-03-21,104,109,99,99,20,2,2,7
2016-03-23,113,104,102,102,20,11,20,7
2016-03-26,84,93,90,91,20,17,17,7
2016-03-28,121,116,104,105,20,13,20,7
2016-03-30,79,99,90,91,20,12,12,7
2016-04-03,78,88,86,86,20,23,23,7
2016-04-11,105,129,102,104,20,9,9,7
2016-04-13,144,109,103,104,20,19,20,7
2015-10-31,110,117,106,105,15,7,7,7
2015-11-04,102,99,98,98,15,10,15,7
2015-11-10,101,125,101,101,15,29,29,7
2015-11-14,108,99,100,100,15,6,15,7
2015-11-17,115,86,95,94,15,18,15,7
2015-11-24,106,123,102,103,15,5,5,7
2015-11-28,82,84,94,93,15,8,8,7
2015-12-02,104,108,107,106,15,27,27,7
2015-12-04,109,106,97,99,15,13,15,7
2015-12-06,104,116,96,97,15,23,23,7
2015-12-09,103,109,103,104,15,9,9,7
2015-12-19,109,101,99,98,15,3,15,7
2015-12-21,113,99,98,97,15,11,15,7
2015-12-23,100,91,87,87,15,21,15,7
2015-12-28,91,108,99,97,15,12,12,7
2016-01-01,103,91,95,95,15,6,15,7
2016-01-03,75,97,93,94,15,24,24,7
2016-01-06,115,121,94,93,15,28,28,7
2016-01-08,88,97,98,98,15,8,8,7
2016-01-13,106,101,101,101,15,18,15,7
2016-01-16,117,119,102,102,15,1,1,7
2016-01-18,98,108,91,92,15,16,16,7
2016-01-20,106,87,88,87,15,24,15,7
2016-02-18,103,89,99,98,15,17,15,7
2016-01-25,91,116,102,102,15,1,1,7
2016-01-28,113,117,102,101,15,26,26,7
2016-02-03,121,134,111,112,15,2,2,7
2016-02-05,106,94,99,98,15,14,15,7
2016-02-19,98,86,91,91,15,4,15,7
2016-02-23,109,89,104,103,15,19,15,7
2016-02-28,113,99,99,100,15,28,15,7
2016-02-29,116,108,99,98,15,14,15,7
2016-03-05,99,100,96,94,15,5,5,7
2016-03-14,124,81,98,98,15,4,15,7
2016-03-16,117,96,103,103,15,25,15,7
2016-03-19,99,89,94,93,15,7,15,7
2016-03-23,101,122,99,99,15,30,30,7
2016-03-25,129,132,113,111,15,20,20,7
2016-04-06,121,103,99,98,15,22,15,7
2016-04-10,113,98,101,100,15,3,15,7
2016-04-13,109,98,107,107,15,30,15,7
2015-10-28,85,105,98,97,9,26,26,7
2015-10-30,92,112,100,100,9,2,2,7
2015-11-02,110,105,103,103,9,29,9,7
2015-11-04,119,114,101,101,9,6,9,7
2015-11-11,98,106,93,93,9,22,22,7
2015-11-14,98,110,97,98,9,23,23,7
2015-11-16,95,111,101,102,9,1,1,7
2015-11-18,108,103,108,107,9,16,9,7
2015-11-21,102,107,85,85,9,7,7,7
2015-11-25,93,102,96,96,9,21,21,7
2015-11-27,116,114,99,98,9,14,9,7
2015-12-02,108,101,102,101,9,19,9,7
2015-12-05,120,113,101,101,9,11,9,7
2015-12-12,126,97,103,104,9,27,9,7
2015-12-19,107,97,102,102,9,12,9,7
2015-12-21,102,95,97,98,9,3,9,7
2015-12-25,88,84,93,94,9,10,9,7
2015-12-29,115,121,101,101,9,30,30,7
2015-12-31,110,114,98,98,9,2,2,7
2016-01-07,103,94,91,93,9,17,9,7
2016-01-10,107,103,106,105,9,5,9,7
2016-01-13,107,104,97,98,9,20,9,7
2016-01-15,77,91,93,95,9,28,28,7
2016-01-20,114,123,103,104,9,4,4,7
2016-01-22,102,98,93,93,9,18,9,7
2016-01-24,115,104,93,93,9,23,9,7
2016-01-30,122,123,98,97,9,15,15,7
2016-02-02,115,102,98,98,9,24,9,7
2016-02-06,79,96,96,97,9,16,16,7
2016-02-27,94,104,95,96,9,10,10,7
2016-03-02,100,95,108,109,9,19,9,7
2016-03-14,130,81,101,101,9,21,9,7
2016-03-16,106,122,94,94,9,12,12,7
2016-03-18,116,111,96,94,9,20,9,7
2016-03-23,87,89,89,90,9,17,17,7
2016-03-25,112,109,97,96,9,8,9,7
2016-03-31,100,103,95,94,9,25,25,7
2016-04-03,118,110,99,100,9,29,9,7
2016-04-07,115,124,99,99,9,13,13,7
2016-04-10,130,110,103,102,9,27,9,7
2016-04-13,116,81,104,103,9,11,9,7
2015-10-29,101,112,101,101,7,30,30,7
2015-11-02,84,94,90,91,7,10,10,7
2015-11-06,92,99,91,92,7,18,18,7
2015-11-08,99,95,94,95,7,27,7,7
2015-11-13,84,90,90,91,7,28,28,7
2015-11-15,95,87,92,93,7,19,7,7
2015-11-17,102,94,92,93,7,3,7,7
2015-11-27,78,97,91,89,7,24,24,7
2015-11-29,111,116,99,101,7,9,9,7
2015-12-02,99,87,105,104,7,14,7,7
2015-12-04,108,91,99,97,7,22,7,7
2015-12-07,97,104,93,92,7,23,23,7
2015-12-16,107,102,97,96,7,20,7,7
2015-12-19,107,91,92,92,7,25,7,7
2015-12-21,99,107,88,87,7,6,6,7
2015-12-29,108,96,87,88,7,4,7,7
2016-01-03,111,97,95,94,7,30,7,7
2016-01-10,100,88,87,88,7,18,7,7
2016-01-12,120,114,99,98,7,1,7,7
2016-01-18,119,113,111,113,7,14,7,7
2016-01-20,118,111,93,94,7,17,7,7
2016-01-22,88,116,94,95,7,12,12,7
2016-01-26,122,128,107,107,7,29,29,7
2016-01-29,102,84,94,93,7,13,7,7
2016-01-31,95,116,98,98,7,2,2,7
2016-02-02,89,97,92,94,7,1,1,7
2016-02-05,85,91,86,88,7,21,21,7
2016-02-07,96,101,93,94,7,26,26,7
2016-02-09,108,111,98,98,7,15,15,7
2016-02-22,95,122,88,89,7,8,8,7
2016-02-26,108,95,95,97,7,6,7,7
2016-02-28,81,98,92,92,7,24,24,7
2016-03-01,85,104,94,94,7,16,16,7
2016-03-05,102,89,89,89,7,4,7,7
2016-03-20,80,88,91,90,7,11,11,7
2016-03-24,106,94,95,94,7,25,7,7
2016-03-26,93,107,88,88,7,28,28,7
2016-04-01,105,91,95,95,7,22,7,7
2016-04-03,87,92,98,97,7,5,5,7
2016-04-06,97,111,91,91,7,3,3,7
2016-04-10,89,93,84,83,7,8,8,7
2015-10-28,104,94,93,93,24,3,24,7
2015-11-01,109,89,95,94,24,9,24,7
2015-11-03,92,98,97,97,24,30,30,7
2015-11-08,96,76,89,90,24,8,24,7
2015-11-10,101,88,92,93,24,27,24,7
2015-11-12,92,91,93,94,24,17,24,7
2015-11-17,91,103,102,103,24,20,20,7
2015-11-19,116,109,96,97,24,11,24,7
2015-11-21,96,91,95,95,24,14,24,7
2015-11-23,95,78,91,89,24,7,24,7
2015-11-30,95,105,93,95,24,1,1,7
2015-12-03,97,95,93,93,24,29,24,7
2015-12-05,99,84,90,92,24,28,24,7
2015-12-07,103,114,92,94,24,15,15,7
2015-12-13,100,97,86,86,24,21,24,7
2015-12-18,94,108,88,89,24,8,8,7
2015-12-20,116,109,92,93,24,16,24,7
2015-12-22,92,93,85,86,24,4,4,7
2015-12-25,94,88,104,105,24,19,24,7
2015-12-28,105,111,95,95,24,22,22,7
2016-01-01,106,82,89,91,24,23,24,7
2016-01-04,103,100,95,97,24,5,24,7
2016-01-06,90,98,86,87,24,7,7,7
2016-01-19,79,91,90,89,24,18,18,7
2016-01-31,105,87,98,98,24,30,24,7
2016-02-07,93,100,92,92,24,12,12,7
2016-02-09,101,119,94,94,24,10,10,7
2016-02-20,114,94,97,97,24,15,24,7
2016-02-22,101,93,105,106,24,5,24,7
2016-02-24,112,118,99,99,24,2,2,7
2016-03-01,129,111,98,98,24,25,24,7
2016-03-03,108,92,97,97,24,13,24,7
2016-03-06,103,98,91,91,24,14,24,7
2016-03-14,124,119,100,98,24,26,24,7
2016-03-17,106,109,91,90,24,3,3,7
2016-03-19,122,101,89,91,24,28,24,7
2016-03-25,108,97,95,96,24,6,24,7
2016-03-28,110,99,95,95,24,22,24,7
2016-04-05,107,89,92,91,24,4,24,7
2016-04-07,106,98,92,93,24,25,24,7
2016-04-10,118,96,98,97,24,6,24,7
2015-10-28,106,99,103,103,8,5,8,7
2015-11-01,106,87,90,90,8,18,8,7
2015-11-10,109,111,95,95,8,7,7,7
2015-11-13,100,81,91,91,8,19,8,7
2015-11-25,103,99,87,88,8,28,8,7
2015-11-29,102,107,93,95,8,13,13,7
2015-12-03,105,106,93,91,8,26,26,7
2015-12-05,109,112,92,92,8,2,2,7
2015-12-07,102,93,91,92,8,27,8,7
2015-12-09,97,94,89,90,8,10,8,7
2015-12-11,90,83,90,89,8,18,8,7
2015-12-13,96,76,95,94,8,14,8,7
2015-12-20,94,104,97,96,8,11,11,7
2015-12-22,103,99,94,94,8,23,8,7
2015-12-30,94,91,96,96,8,15,8,7
2016-01-01,104,94,87,88,8,3,8,7
2016-01-03,113,115,93,94,8,25,25,7
2016-01-18,112,100,90,90,8,22,8,7
2016-01-20,115,109,94,94,8,1,8,7
2016-01-22,101,81,87,87,8,24,8,7
2016-01-24,112,94,93,93,8,12,8,7
2016-01-26,106,89,96,94,8,15,8,7
2016-01-28,103,93,90,90,8,7,8,7
2016-01-30,111,107,98,98,8,4,8,7
2016-02-21,98,85,92,92,8,21,8,7
2016-02-24,114,105,93,92,8,20,8,7
2016-02-26,99,97,85,85,8,28,8,7
2016-03-02,104,94,85,85,8,17,8,7
2016-03-04,117,115,95,95,8,16,8,7
2016-03-06,107,113,94,92,8,9,9,7
2016-03-08,104,99,90,90,8,22,8,7
2016-03-10,104,96,97,96,8,30,8,7
2016-03-12,112,104,104,104,8,24,8,7
2016-03-14,107,109,89,90,8,25,25,7
2016-03-18,105,91,93,94,8,1,8,7
2016-03-20,105,100,95,94,8,6,8,7
2016-03-28,100,119,95,94,8,29,29,7
2016-03-30,105,97,95,94,8,30,8,7
2016-04-05,96,90,90,90,8,3,8,7
2016-04-08,111,98,92,91,8,5,8,7
2016-04-12,122,98,94,94,8,14,8,7
2015-10-27,97,95,96,97,25,28,25,7
2015-11-01,92,87,98,98,25,6,25,7
2015-11-05,104,98,91,92,25,29,25,7
2015-11-07,93,102,107,108,25,20,20,7
2015-11-13,102,97,96,96,25,3,25,7
2015-11-16,96,95,95,96,25,5,25,7
2015-11-30,92,89,91,92,25,10,25,7
2015-12-02,99,90,97,97,25,26,25,7
2015-12-05,96,102,97,95,25,3,3,7
2015-12-07,101,103,99,99,25,13,13,7
2015-12-10,83,80,90,89,25,12,25,7
2015-12-12,98,94,96,96,25,19,25,7
2015-12-14,115,96,97,98,25,14,25,7
2015-12-16,98,85,95,95,25,21,25,7
2015-12-18,144,148,132,134,25,4,4,7
2015-12-21,102,105,97,97,25,22,22,7
2015-12-28,104,97,94,95,25,8,25,7
2015-12-30,102,100,101,101,25,5,25,7
2016-01-01,108,81,91,90,25,7,25,7
2016-01-05,117,106,98,98,25,18,25,7
2016-01-07,101,92,102,101,25,1,25,7
2016-01-11,100,114,98,99,25,15,15,7
2016-01-15,77,83,86,87,25,23,23,7
2016-01-20,94,125,100,100,25,2,2,7
2016-01-25,84,89,93,92,25,24,24,7
2016-02-10,90,113,98,98,25,30,30,7
2016-02-19,116,106,98,97,25,8,25,7
2016-02-21,126,115,92,92,25,27,25,7
2016-02-24,109,104,99,99,25,15,25,7
2016-02-27,95,103,97,97,25,16,16,7
2016-03-05,108,100,107,107,25,9,25,7
2016-03-07,100,90,94,93,25,18,25,7
2016-03-11,96,118,97,98,25,24,24,7
2016-03-17,118,102,92,92,25,22,25,7
2016-03-19,92,85,85,84,25,17,25,7
2016-03-21,109,102,98,97,25,11,25,7
2016-03-23,107,115,91,91,25,7,7,7
2016-03-28,100,102,98,96,25,30,30,7
2016-04-02,90,94,94,93,25,4,4,7
2016-04-09,105,102,90,89,25,28,25,7
2016-04-13,115,105,96,96,25,14,25,7
2015-10-28,87,88,98,97,6,15,15,7
2015-10-30,136,139,123,125,6,29,29,7
2015-11-06,92,87,87,87,6,8,6,7
2015-11-11,101,99,91,90,6,27,6,7
2015-11-13,102,93,98,98,6,17,6,7
2015-11-18,104,101,101,102,6,20,6,7
2015-11-21,91,97,96,97,6,11,11,7
2015-11-25,100,91,90,90,6,7,6,7
2015-11-27,114,90,99,97,6,18,6,7
2015-11-29,110,91,92,93,6,1,6,7
2015-12-11,76,111,93,92,6,28,28,7
2015-12-16,113,98,92,94,6,3,6,7
2015-12-18,102,94,97,96,6,16,6,7
2015-12-20,100,103,94,93,6,30,30,7
2015-12-23,104,101,91,91,6,9,6,7
2015-12-26,101,108,86,86,6,24,24,7
2015-12-28,104,89,90,91,6,19,6,7
2015-12-30,100,93,89,90,6,22,6,7
2016-01-06,86,95,92,93,6,5,5,7
2016-01-09,99,105,87,88,6,15,15,7
2016-01-14,103,106,103,103,6,8,8,7
2016-01-20,87,96,94,96,6,14,14,7
2016-01-22,116,120,104,105,6,3,3,7
2016-01-31,119,114,99,100,6,1,6,7
2016-02-05,93,107,100,102,6,12,12,7
2016-02-07,96,94,95,95,6,30,6,7
2016-02-10,96,98,94,95,6,10,10,7
2016-02-19,110,104,107,108,6,23,6,7
2016-02-21,102,105,106,106,6,5,5,7
2016-02-25,114,130,106,107,6,2,2,7
2016-02-28,130,116,104,104,6,14,6,7
2016-03-02,102,89,104,104,6,25,6,7
2016-03-04,84,102,104,104,6,13,13,7
2016-03-15,116,110,96,98,6,26,6,7
2016-03-18,103,109,96,96,6,28,28,7
2016-03-26,111,89,94,94,6,25,6,7
2016-03-29,139,105,100,98,6,22,6,7
2016-04-03,119,107,98,98,6,21,6,7
2016-04-06,104,108,97,97,6,4,4,7
2016-04-08,112,109,97,96,6,24,6,7
2016-04-11,107,98,96,95,6,18,6,7
2015-10-29,104,88,101,99,12,23,12,7
2015-10-31,114,109,102,104,12,11,12,7
2015-11-02,102,96,97,96,12,13,12,7
2015-11-07,105,109,98,99,12,9,9,7
2015-11-09,94,92,92,92,12,21,12,7
2015-11-14,101,96,94,93,12,4,12,7
2015-11-19,117,124,99,99,12,2,2,7
2015-11-22,80,91,90,92,12,8,8,7
2015-11-25,91,102,89,90,12,17,17,7
2015-11-27,111,90,101,101,12,19,12,7
2015-11-29,107,99,95,96,12,20,12,7
2015-11-30,102,87,104,105,12,16,12,7
2015-12-02,91,103,100,99,12,5,5,7
2015-12-05,103,101,95,96,12,6,12,7
2015-12-16,103,90,85,83,12,18,12,7
2015-12-21,99,100,94,92,12,29,29,7
2016-01-02,130,99,101,100,12,14,12,7
2016-01-09,97,83,92,90,12,3,12,7
2016-01-10,114,111,105,105,12,19,12,7
2016-01-13,104,90,98,96,12,24,12,7
2016-01-16,103,110,100,99,12,11,11,7
2016-01-18,140,132,107,109,12,9,12,7
2016-01-29,105,93,96,95,12,27,12,7
2016-01-31,120,93,94,93,12,25,12,7
2016-02-03,102,108,91,91,12,20,20,7
2016-02-18,105,86,96,96,12,10,12,7
2016-02-20,112,115,100,100,12,2,2,7
2016-02-22,124,84,101,101,12,13,12,7
2016-02-24,81,87,95,96,12,26,26,7
2016-02-29,105,95,93,94,12,22,12,7
2016-03-02,103,98,97,97,12,29,12,7
2016-03-05,97,107,102,101,12,30,30,7
2016-03-11,101,94,96,96,12,7,12,7
2016-03-13,90,114,91,91,12,28,28,7
2016-03-24,96,94,98,98,12,16,12,7
2016-03-27,105,90,89,88,12,26,12,7
2016-03-28,114,90,96,96,12,1,12,7
2016-04-03,114,109,100,99,12,15,12,7
2016-04-05,103,81,95,94,12,27,12,7
2016-04-10,98,91,96,95,12,23,12,7
2016-04-12,110,84,89,89,12,21,12,7
2015-10-28,112,106,101,101,29,10,29,7
2015-11-01,117,93,94,94,29,26,29,7
2015-11-04,98,103,96,96,29,8,8,7
2015-11-08,124,103,104,104,29,13,29,7
2015-11-13,102,85,100,101,29,14,29,7
2015-11-15,85,100,94,94,29,1,1,7
2015-11-18,110,103,97,96,29,19,29,7
2015-11-20,90,93,93,92,29,7,7,7
2015-11-22,117,114,98,99,29,23,29,7
2015-11-25,110,99,104,103,29,22,29,7
2015-11-27,103,87,94,94,29,4,29,7
2015-12-06,98,95,98,100,29,11,29,7
2015-12-10,107,94,95,94,29,30,29,7
2015-12-13,104,98,94,92,29,17,29,7
2015-12-16,106,90,100,100,29,16,29,7
2015-12-19,118,78,95,94,29,27,29,7
2015-12-25,96,105,98,100,29,25,25,7
2015-12-27,122,112,91,90,29,26,29,7
2015-12-29,131,123,102,101,29,18,29,7
2015-12-31,110,106,90,91,29,13,29,7
2016-01-04,104,116,102,102,29,11,11,7
